acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
AEDNOC,Insecta,Culicidae,Aedes,nocturnus,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes vexans nocturnus,"Theobald, 1903",vexans,Aedimorphus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNOC,target,MOSQUITO
AEDNOT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes notoscriptus,"(Skuse, 1889)",notoscriptus,Rampamyia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNOT,target,MOSQUITO
AEDOBT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes obturbator,"Dyar and Knab, 1907",obturbator,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDOBT,target,MOSQUITO
AEDPAP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes papago,"Zavortink, 1970",papago,Abraedes,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPAP,target,MOSQUITO
AEDPER,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes pertinax,"Grabham, 1906",pertinax,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPER,target,MOSQUITO
AEDPIO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes pionips,"Dyar, 1919",pionips,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPIO,target,MOSQUITO
AEDPRO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes provocans,"(Walker, 1848)",provocans,Rusticoidus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPRO,target,MOSQUITO
AEDPUL,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes pullatus,"(Coquillett, 1904)",pullatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPUL,target,MOSQUITO
AEDPUN,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes punctor,"(Kirby, 1837)",punctor,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPUN,target,MOSQUITO
AEDPUN1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes punctodes,"Dyar, 1922",punctodes,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPUN1,target,MOSQUITO
AEDPUR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes purpureipes,"Aitken, 1941",purpureipes,Kompia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDPUR,target,MOSQUITO
AEDRIP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes riparius,"Dyar and Knab, 1907",riparius,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDRIP,target,MOSQUITO
AEDSCA,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes scapularis,"(Rondani, 1848)",scapularis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSCA,target,MOSQUITO
AEDSCH,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes schizopinax,"Dyar, 1929",schizopinax,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSCH,target,MOSQUITO
AEDSER,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes serratus,"(Theobald, 1901)",serratus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSER,target,MOSQUITO
AEDSIE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes sierrensis,"(Ludlow, 1905)",sierrensis,Jarnellius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSIE,target,MOSQUITO
AEDSOL,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes sollicitans,"(Walker, 1856)",sollicitans,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSOL,target,MOSQUITO
AEDSP1,Insecta,Culicidae,,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedini sp.,"Neveu-Lemaire, 1902",sp.,,tribe,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSP1,target,MOSQUITO
AEDSP2,Insecta,Culicidae,Aedeomyia,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedeomyia sp.,"Theobald, 1901",sp.,,genus,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedeomyiini,,,AEDSP2,target,MOSQUITO
AEDSPE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes spencerii,"(Theobald, 1901)",spencerii,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSPE,target,MOSQUITO
AEDSPE1,Insecta,Culicidae,Aedes,spencerii,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes spencerii spencerii,"(Theobald, 1901)",spencerii,,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSPE1,target,MOSQUITO
AEDSPE2,Insecta,Culicidae,Aedes,idahoensis,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes spencerii idahoensis,"(Theobald, 1903)",spencerii,,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSPE2,target,MOSQUITO
AEDSPP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes sp.,"Meigen, 1818",sp.,,genus,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSPP,target,MOSQUITO
AEDSQU,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes squamiger,"(Coquillett, 1902)",squamiger,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSQU,target,MOSQUITO
AEDSQU1,Insecta,Culicidae,Aedeomyia,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedeomyia squamipennis,"(Lynch Arribalzaga, 1878)",squamipennis,Aedeomyia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSQU1,target,MOSQUITO
AEDSTI,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes sticticus,"(Meigen, 1838)",sticticus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSTI,target,MOSQUITO
AEDSTI1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes stimulans,"(Walker, 1848)",stimulans,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDSTI1,target,MOSQUITO
AEDTAE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes taeniorhynchus,"(Wiedemann, 1821)",taeniorhynchus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTAE,target,MOSQUITO
AEDTAH,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes tahoensis,"Dyar, 1916",tahoensis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTAH,target,MOSQUITO
AEDTHE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes thelcter,"Dyar, 1918",thelcter,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTHE,target,MOSQUITO
AEDTHI,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes thibaulti,"Dyar and Knab, 1910",thibaulti,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTHI,target,MOSQUITO
AEDTOG,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes togoi,"(Theobald, 1907)",togoi,Tanakaius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTOG,target,MOSQUITO
AEDTOR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes tormentor,"Dyar and Knab, 1906",tormentor,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTOR,target,MOSQUITO
AEDTOR1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes tortilis,"(Theobald, 1903)",tortilis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTOR1,target,MOSQUITO
AEDTRI,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes trivittatus,"(Coquillett, 1902)",trivittatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTRI,target,MOSQUITO
AEDTRI1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes triseriatus,"(Say, 1823)",triseriatus,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDTRI1,target,MOSQUITO
AEDVAR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes varipalpus,"(Coquillett, 1902)",varipalpus,Jarnellius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDVAR,target,MOSQUITO
AEDVEN,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes ventrovittis,"Dyar, 1916",ventrovittis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDVEN,target,MOSQUITO
AEDVEX,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes vexans,"(Meigen, 1830)",vexans,Aedimorphus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDVEX,target,MOSQUITO
AEDVEX1,Insecta,Culicidae,Aedes,vexans,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes vexans vexans,"(Meigen, 1830)",vexans,Aedimorphus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDVEX1,target,MOSQUITO
AEDVEX2,Insecta,Culicidae,Aedes,nipponii,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes vexans nipponii,"(Theobald, 1907)",vexans,Aedimorphus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDVEX2,target,MOSQUITO
AEDWAS,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes washinoi,"Lanzaro and Eldridge, 1992",washinoi,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDWAS,target,MOSQUITO
AEDZOO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes zoosophus,"Dyar and Knab, 1918",zoosophus,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDZOO,target,MOSQUITO
ANOALB,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles albimanus,"Wiedemann, 1820",albimanus,Nyssorhynchus,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOALB,target,MOSQUITO
ANOATR,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles atropos,"Dyar and Knab, 1906",atropos,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOATR,target,MOSQUITO
ANOAZT,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles aztecus,"Hoffmann, 1935",aztecus,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOAZT,target,MOSQUITO
ANOBAR,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles barberi,"Coquillett, 1903",barberi,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOBAR,target,MOSQUITO
ANOBRA,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles bradleyi,"King, 1939",bradleyi,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOBRA,target,MOSQUITO
ANOCRU,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles crucians,"Wiedemann, 1828",crucians,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOCRU,target,MOSQUITO
ANOCRU1,Insecta,Culicidae,Anopheles,,Animalia,doi: 10.1603/0022-2585-41.3.392,"Wilkerson, R. C., J. F. Reinert, and C. Li. 2004. Ribosomal DNA ITS2 Sequences Differentiate Six Species in the Anopheles crucians Complex (Diptera: Culicidae). Journal of Medical Entomology 41:392–401.",Diptera,Arthropoda,Anopheles crucians complex,,,,speciesGroup,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,Anopheles crucians complex,ANOCRU1,target,MOSQUITO
ANODIL,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles diluvialis,"Reinert, 1997",diluvialis,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANODIL,target,MOSQUITO
ANOEAR,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles earlei,"Vargas, 1943",earlei,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,freeborni,ANOEAR,target,MOSQUITO
ANOFRA,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles franciscanus,"McCracken, 1904",franciscanus,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOFRA,target,MOSQUITO
ANOFRE,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles freeborni,"Aitken, 1939",freeborni,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,freeborni,ANOFRE,target,MOSQUITO
ANOGEO,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles georgianus,"King, 1939",georgianus,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOGEO,target,MOSQUITO
ANOGRA,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles grabhamii,"Theobald, 1901",grabhamii,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOGRA,target,MOSQUITO
ANOHER,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles hermsi,"Barr and Guptavanij, 1989",hermsi,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,freeborni,ANOHER,target,MOSQUITO
ANOINU,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles inundatus,"Reinert, 1997",inundatus,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOINU,target,MOSQUITO
ANOJUD,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles judithae,"Zavortink, 1969",judithae,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOJUD,target,MOSQUITO
ANOMAV,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles maverlius,"Reinert, 1997",maverlius,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOMAV,target,MOSQUITO
ANOOCC,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles occidentalis,"Dyar and Knab, 1906",occidentalis,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,freeborni,ANOOCC,target,MOSQUITO
ANOPER,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles perplexens,"Ludlow, 1907",perplexens,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOPER,target,MOSQUITO
ANOPSE,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles pseudopunctipennis,"Theobald, 1901",pseudopunctipennis,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOPSE,target,MOSQUITO
ANOPUN,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles punctipennis,"(Say, 1823)",punctipennis,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOPUN,target,MOSQUITO
ANOQUA,Insecta,Culicidae,Anopheles,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Anopheles quadrimaculatus,"Say, 1824",quadrimaculatus,Anopheles,species,,,,,,,,,,,,,Anophelinae,,,,,,,,,,,,,,,,,ANOQUA,target,MOSQUITO
